File	Name	Impl	Kind	Visibility	Safety	doc(hidden)	is_nightly	Safety constraint	Panics section	Examples section	Docs
library/core/src/cmp.rs	PartialOrd::__chaining_lt		trait method definition with default	public	safe	true	false	not applicable	false	false	If `self == other`, returns `ControlFlow::Continue(())`. Otherwise, returns `ControlFlow::Break(self < other)`.  This is useful for chaining together calls when implementing a lexical `PartialOrd::lt`, as it allows types (like primitives) which can cheaply check `==` and `<` separately to do rather than needing to calculate (then optimize out) the three-way `Ordering` result.
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for bool	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for f32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for f64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for usize	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for u8	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for u16	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for u32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for u64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for u128	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for isize	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for i8	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for i16	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for i32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for i64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::__chaining_lt	impl PartialOrd for i128	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge		trait method definition with default	public	safe	false	false	not applicable	false	true	Tests greater than or equal to (for `self` and `other`) and is used by the `>=` operator.  # Examples  ``` assert_eq!(1.0 >= 1.0, true); assert_eq!(1.0 >= 2.0, false); assert_eq!(2.0 >= 1.0, true); ```
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for bool	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for f32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for f64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for usize	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for u8	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for u16	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for u32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for u64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for u128	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for isize	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for i8	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for i16	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for i32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for i64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::ge	impl PartialOrd for i128	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt		trait method definition with default	public	safe	false	false	not applicable	false	true	Tests greater than (for `self` and `other`) and is used by the `>` operator.  # Examples  ``` assert_eq!(1.0 > 1.0, false); assert_eq!(1.0 > 2.0, false); assert_eq!(2.0 > 1.0, true); ```
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for bool	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for f32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for f64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for usize	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for u8	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for u16	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for u32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for u64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for u128	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for isize	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for i8	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for i16	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for i32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for i64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::gt	impl PartialOrd for i128	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le		trait method definition with default	public	safe	false	false	not applicable	false	true	Tests less than or equal to (for `self` and `other`) and is used by the `<=` operator.  # Examples  ``` assert_eq!(1.0 <= 1.0, true); assert_eq!(1.0 <= 2.0, true); assert_eq!(2.0 <= 1.0, false); ```
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for bool	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for f32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for f64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for usize	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for u8	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for u16	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for u32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for u64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for u128	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for isize	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for i8	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for i16	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for i32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for i64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::le	impl PartialOrd for i128	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt		trait method definition with default	public	safe	false	false	not applicable	false	true	Tests less than (for `self` and `other`) and is used by the `<` operator.  # Examples  ``` assert_eq!(1.0 < 1.0, false); assert_eq!(1.0 < 2.0, true); assert_eq!(2.0 < 1.0, false); ```
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for bool	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for f32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for f64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for usize	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for u8	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for u16	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for u32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for u64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for u128	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for isize	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for i8	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for i16	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for i32	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for i64	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::lt	impl PartialOrd for i128	trait method implementation	public	safe	false	false	not applicable	false	false	
library/core/src/cmp.rs	PartialOrd::partial_cmp		trait method definition	public	safe	false	false	not applicable	false	true	This method returns an ordering between `self` and `other` values if one exists.  # Examples  ``` use std::cmp::Ordering;  let result = 1.0.partial_cmp(&2.0); assert_eq!(result, Some(Ordering::Less));  let result = 1.0.partial_cmp(&1.0); assert_eq!(result, Some(Ordering::Equal));  let result = 2.0.partial_cmp(&1.0); assert_eq!(result, Some(Ordering::Greater)); ```  When comparison is impossible:  ``` let result = f64::NAN.partial_cmp(&1.0); assert_eq!(result, None); ```
